wl	n	k
386.2000000	1.5910000	0.0054300
387.5000000	1.5900000	0.0052900
388.7000000	1.5900000	0.0051600
389.9000000	1.5890000	0.0050200
391.1000000	1.5890000	0.0048900
392.4000000	1.5890000	0.0047600
393.6000000	1.5880000	0.0046400
394.9000000	1.5880000	0.0045100
396.1000000	1.5870000	0.0043900
397.4000000	1.5870000	0.0042700
398.7000000	1.5860000	0.0041500
400.0000000	1.5860000	0.0040300
401.2000000	1.5860000	0.0039200
402.5000000	1.5850000	0.0038000
403.9000000	1.5850000	0.0036900
405.2000000	1.5840000	0.0035800
406.5000000	1.5840000	0.0034800
407.8000000	1.5840000	0.0033700
409.2000000	1.5830000	0.0032700
410.5000000	1.5830000	0.0031700
411.9000000	1.5820000	0.0030700
413.3000000	1.5820000	0.0029700
414.7000000	1.5820000	0.0028800
416.1000000	1.5810000	0.0027800
417.5000000	1.5810000	0.0026900
418.9000000	1.5800000	0.0026000
420.3000000	1.5800000	0.0025100
421.7000000	1.5800000	0.0024300
423.2000000	1.5790000	0.0023400
424.6000000	1.5790000	0.0022600
426.1000000	1.5790000	0.0021800
427.5000000	1.5780000	0.0021000
429.0000000	1.5780000	0.0020200
430.5000000	1.5770000	0.0019500
432.0000000	1.5770000	0.0018700
433.5000000	1.5770000	0.0018000
435.0000000	1.5760000	0.0017300
436.6000000	1.5760000	0.0016600
438.1000000	1.5750000	0.0015900
439.7000000	1.5750000	0.0015300
441.2000000	1.5750000	0.0014600
442.8000000	1.5740000	0.0014000
444.4000000	1.5740000	0.0013400
446.0000000	1.5740000	0.0012800
447.6000000	1.5730000	0.0012200
449.2000000	1.5730000	0.0011600
450.9000000	1.5730000	0.0011100
452.5000000	1.5720000	0.0010600
454.2000000	1.5720000	0.0010000
455.8000000	1.5710000	0.0009530
457.5000000	1.5710000	0.0009040
459.2000000	1.5710000	0.0008570
460.9000000	1.5700000	0.0008100
462.6000000	1.5700000	0.0007660
464.4000000	1.5700000	0.0007220
466.1000000	1.5690000	0.0006800
467.9000000	1.5690000	0.0006400
469.6000000	1.5680000	0.0006010
471.4000000	1.5680000	0.0005630
473.2000000	1.5680000	0.0005260
475.0000000	1.5670000	0.0004910
476.9000000	1.5670000	0.0004570
478.7000000	1.5670000	0.0004250
480.6000000	1.5660000	0.0003940
482.4000000	1.5660000	0.0003640
484.3000000	1.5660000	0.0003350
486.2000000	1.5650000	0.0003080
488.1000000	1.5650000	0.0002820
490.1000000	1.5650000	0.0002570
492.0000000	1.5640000	0.0002330
494.0000000	1.5640000	0.0002110
495.9000000	1.5640000	0.0001890
497.9000000	1.5630000	0.0001690
499.9000000	1.5630000	0.0001510
502.0000000	1.5630000	0.0001330
504.0000000	1.5620000	0.0001160
506.1000000	1.5620000	0.0001010
508.1000000	1.5620000	0.0000867
510.2000000	1.5610000	0.0000736
512.3000000	1.5610000	0.0000616
514.5000000	1.5610000	0.0000507
516.6000000	1.5600000	0.0000409
518.8000000	1.5600000	0.0000321
520.9000000	1.5600000	0.0000245
523.1000000	1.5590000	0.0000179
525.4000000	1.5590000	0.0000123
527.6000000	1.5590000	0.0000078
529.9000000	1.5580000	0.0000044
532.1000000	1.5580000	0.0000019
534.4000000	1.5580000	0.0000005
536.7000000	1.5570000	0.0000000
539.1000000	1.5570000	0.0000005
541.4000000	1.5570000	0.0000020
543.8000000	1.5560000	0.0000045
546.2000000	1.5560000	0.0000080
548.6000000	1.5560000	0.0000124
551.0000000	1.5550000	0.0000177
553.5000000	1.5550000	0.0000239
556.0000000	1.5550000	0.0000311
558.5000000	1.5540000	0.0000392
561.0000000	1.5540000	0.0000482
563.6000000	1.5540000	0.0000580
566.1000000	1.5540000	0.0000688
568.7000000	1.5530000	0.0000804
571.4000000	1.5530000	0.0000929
574.0000000	1.5530000	0.0001060
576.7000000	1.5520000	0.0001200
579.4000000	1.5520000	0.0001350
582.1000000	1.5520000	0.0001510
584.8000000	1.5510000	0.0001680
587.6000000	1.5510000	0.0001850
590.4000000	1.5510000	0.0002040
593.2000000	1.5500000	0.0002230
596.1000000	1.5500000	0.0002430
599.0000000	1.5500000	0.0002630
601.9000000	1.5500000	0.0002850
604.8000000	1.5490000	0.0003070
607.8000000	1.5490000	0.0003300
610.8000000	1.5490000	0.0003530
613.8000000	1.5480000	0.0003780
616.8000000	1.5480000	0.0004030
619.9000000	1.5480000	0.0004290
623.0000000	1.5480000	0.0004550
626.2000000	1.5470000	0.0004830
629.4000000	1.5470000	0.0005100
632.6000000	1.5470000	0.0005390
635.8000000	1.5460000	0.0005680
639.1000000	1.5460000	0.0005980
642.4000000	1.5460000	0.0006290
645.8000000	1.5460000	0.0006600
649.1000000	1.5450000	0.0006920
652.6000000	1.5450000	0.0007250
656.0000000	1.5450000	0.0007580
659.5000000	1.5440000	0.0007920
663.0000000	1.5440000	0.0008260
666.6000000	1.5440000	0.0008610
670.2000000	1.5440000	0.0008970
673.8000000	1.5430000	0.0009330
677.5000000	1.5430000	0.0009700
681.2000000	1.5430000	0.0010100
685.0000000	1.5430000	0.0010500
688.8000000	1.5420000	0.0010800
692.7000000	1.5420000	0.0011200
696.5000000	1.5420000	0.0011600
700.5000000	1.5410000	0.0012000
704.5000000	1.5410000	0.0012400
708.5000000	1.5410000	0.0012900
712.6000000	1.5410000	0.0013300
716.7000000	1.5400000	0.0013700
720.8000000	1.5400000	0.0014100
725.1000000	1.5400000	0.0014600
729.3000000	1.5400000	0.0015000
733.6000000	1.5390000	0.0015400
738.0000000	1.5390000	0.0015900
742.4000000	1.5390000	0.0016400
746.9000000	1.5390000	0.0016800
751.4000000	1.5380000	0.0017300
756.0000000	1.5380000	0.0017700
760.6000000	1.5380000	0.0018200
765.3000000	1.5380000	0.0018700
770.1000000	1.5370000	0.0019200
774.9000000	1.5370000	0.0019700
779.8000000	1.5370000	0.0020200
784.7000000	1.5370000	0.0020700
789.7000000	1.5360000	0.0021200
794.8000000	1.5360000	0.0021700
799.9000000	1.5360000	0.0022200
805.1000000	1.5360000	0.0022700
810.4000000	1.5350000	0.0023200
815.7000000	1.5350000	0.0023700
821.1000000	1.5350000	0.0024200
826.6000000	1.5350000	0.0024200
826.6000000	1.5364613	0.0024200
831.6000000	1.5363290	0.0024200
836.6000000	1.5362004	0.0024200
841.6000000	1.5360754	0.0024200
846.6000000	1.5359541	0.0024200
851.6000000	1.5358362	0.0024200
856.6000000	1.5357216	0.0024200
861.6000000	1.5356104	0.0024200
866.6000000	1.5355023	0.0024200
871.6000000	1.5353973	0.0024200
876.6000000	1.5352952	0.0024200
881.6000000	1.5351961	0.0024200
886.6000000	1.5350998	0.0024200
891.6000000	1.5350063	0.0024200
896.6000000	1.5349154	0.0024200
901.6000000	1.5348271	0.0024200
906.6000000	1.5347414	0.0024200
911.6000000	1.5346580	0.0024200
916.6000000	1.5345771	0.0024200
921.6000000	1.5344985	0.0024200
926.6000000	1.5344221	0.0024200
931.6000000	1.5343479	0.0024200
936.6000000	1.5342758	0.0024200
941.6000000	1.5342057	0.0024200
946.6000000	1.5341377	0.0024200
951.6000000	1.5340716	0.0024200
956.6000000	1.5340073	0.0024200
961.6000000	1.5339450	0.0024200
966.6000000	1.5338843	0.0024200
971.6000000	1.5338255	0.0024200
976.6000000	1.5337683	0.0024200
981.6000000	1.5337127	0.0024200
986.6000000	1.5336587	0.0024200
991.6000000	1.5336063	0.0024200
996.6000000	1.5335553	0.0024200
1001.6000000	1.5335058	0.0024200
1006.6000000	1.5334577	0.0024200
1011.6000000	1.5334110	0.0024200
1016.6000000	1.5333656	0.0024200
1021.6000000	1.5333215	0.0024200
1026.6000000	1.5332787	0.0024200
1031.6000000	1.5332371	0.0024200
1036.6000000	1.5331967	0.0024200
1041.6000000	1.5331574	0.0024200
1046.6000000	1.5331192	0.0024200
1051.6000000	1.5330822	0.0024200
1056.6000000	1.5330462	0.0024200
1061.6000000	1.5330112	0.0024200
1066.6000000	1.5329772	0.0024200
1071.6000000	1.5329442	0.0024200
1076.6000000	1.5329121	0.0024200
1081.6000000	1.5328810	0.0024200
1086.6000000	1.5328507	0.0024200
1091.6000000	1.5328213	0.0024200
1096.6000000	1.5327927	0.0024200
1101.6000000	1.5327650	0.0024200
1106.6000000	1.5327380	0.0024200
1111.6000000	1.5327118	0.0024200
1116.6000000	1.5326864	0.0024200
1121.6000000	1.5326616	0.0024200
1126.6000000	1.5326376	0.0024200
1131.6000000	1.5326143	0.0024200
1136.6000000	1.5325916	0.0024200
1141.6000000	1.5325696	0.0024200
1146.6000000	1.5325482	0.0024200
1151.6000000	1.5325274	0.0024200
1156.6000000	1.5325073	0.0024200
1161.6000000	1.5324876	0.0024200
1166.6000000	1.5324686	0.0024200
1171.6000000	1.5324501	0.0024200
1176.6000000	1.5324321	0.0024200
1181.6000000	1.5324146	0.0024200
1186.6000000	1.5323977	0.0024200
1191.6000000	1.5323812	0.0024200
1196.6000000	1.5323652	0.0024200
1201.6000000	1.5323496	0.0024200
1206.6000000	1.5323345	0.0024200
1211.6000000	1.5323198	0.0024200
1216.6000000	1.5323055	0.0024200
1221.6000000	1.5322917	0.0024200
1226.6000000	1.5322782	0.0024200
1231.6000000	1.5322651	0.0024200
1236.6000000	1.5322524	0.0024200
1241.6000000	1.5322401	0.0024200
1246.6000000	1.5322281	0.0024200
1251.6000000	1.5322164	0.0024200
1256.6000000	1.5322051	0.0024200
1261.6000000	1.5321941	0.0024200
1266.6000000	1.5321834	0.0024200
1271.6000000	1.5321730	0.0024200
1276.6000000	1.5321630	0.0024200
1281.6000000	1.5321532	0.0024200
1286.6000000	1.5321437	0.0024200
1291.6000000	1.5321344	0.0024200
1296.6000000	1.5321254	0.0024200
1301.6000000	1.5321167	0.0024200
1306.6000000	1.5321082	0.0024200
1311.6000000	1.5321000	0.0024200
1316.6000000	1.5320920	0.0024200
1321.6000000	1.5320842	0.0024200
1326.6000000	1.5320767	0.0024200
1331.6000000	1.5320693	0.0024200
1336.6000000	1.5320622	0.0024200
1341.6000000	1.5320553	0.0024200
1346.6000000	1.5320486	0.0024200
1351.6000000	1.5320420	0.0024200
1356.6000000	1.5320357	0.0024200
1361.6000000	1.5320295	0.0024200
1366.6000000	1.5320235	0.0024200
1371.6000000	1.5320177	0.0024200
1376.6000000	1.5320121	0.0024200
1381.6000000	1.5320066	0.0024200
1386.6000000	1.5320012	0.0024200
1391.6000000	1.5319961	0.0024200
1396.6000000	1.5319910	0.0024200
1401.6000000	1.5319861	0.0024200
1406.6000000	1.5319814	0.0024200
1411.6000000	1.5319768	0.0024200
1416.6000000	1.5319723	0.0024200
1421.6000000	1.5319679	0.0024200
1426.6000000	1.5319637	0.0024200
1431.6000000	1.5319596	0.0024200
1436.6000000	1.5319556	0.0024200
1441.6000000	1.5319517	0.0024200
1446.6000000	1.5319479	0.0024200
1451.6000000	1.5319443	0.0024200
1456.6000000	1.5319407	0.0024200
1461.6000000	1.5319372	0.0024200
1466.6000000	1.5319339	0.0024200
1471.6000000	1.5319306	0.0024200
1476.6000000	1.5319275	0.0024200
1481.6000000	1.5319244	0.0024200
1486.6000000	1.5319214	0.0024200
1491.6000000	1.5319185	0.0024200
1496.6000000	1.5319157	0.0024200
1501.6000000	1.5319129	0.0024200
1506.6000000	1.5319103	0.0024200
1511.6000000	1.5319077	0.0024200
1516.6000000	1.5319051	0.0024200
1521.6000000	1.5319027	0.0024200
1526.6000000	1.5319003	0.0024200
1531.6000000	1.5318980	0.0024200
1536.6000000	1.5318958	0.0024200
1541.6000000	1.5318936	0.0024200
1546.6000000	1.5318915	0.0024200
1551.6000000	1.5318894	0.0024200
1556.6000000	1.5318874	0.0024200
1561.6000000	1.5318855	0.0024200
1566.6000000	1.5318836	0.0024200
1571.6000000	1.5318818	0.0024200
1576.6000000	1.5318800	0.0024200
1581.6000000	1.5318783	0.0024200
1586.6000000	1.5318766	0.0024200
1591.6000000	1.5318750	0.0024200
1596.6000000	1.5318734	0.0024200
1601.6000000	1.5318719	0.0024200
1606.6000000	1.5318704	0.0024200
1611.6000000	1.5318689	0.0024200
1616.6000000	1.5318675	0.0024200
1621.6000000	1.5318661	0.0024200
1626.6000000	1.5318648	0.0024200
1631.6000000	1.5318635	0.0024200
1636.6000000	1.5318623	0.0024200
1641.6000000	1.5318610	0.0024200
1646.6000000	1.5318599	0.0024200
1651.6000000	1.5318587	0.0024200
1656.6000000	1.5318576	0.0024200
1661.6000000	1.5318565	0.0024200
1666.6000000	1.5318554	0.0024200
1671.6000000	1.5318544	0.0024200
1676.6000000	1.5318534	0.0024200
1681.6000000	1.5318525	0.0024200
1686.6000000	1.5318515	0.0024200
1691.6000000	1.5318506	0.0024200
1696.6000000	1.5318497	0.0024200
1701.6000000	1.5318489	0.0024200
1706.6000000	1.5318480	0.0024200
1711.6000000	1.5318472	0.0024200
1716.6000000	1.5318464	0.0024200
1721.6000000	1.5318456	0.0024200
1726.6000000	1.5318449	0.0024200
1731.6000000	1.5318442	0.0024200
1736.6000000	1.5318435	0.0024200
1741.6000000	1.5318428	0.0024200
1746.6000000	1.5318421	0.0024200
1751.6000000	1.5318415	0.0024200
1756.6000000	1.5318408	0.0024200
1761.6000000	1.5318402	0.0024200
1766.6000000	1.5318396	0.0024200
1771.6000000	1.5318391	0.0024200
1776.6000000	1.5318385	0.0024200
1781.6000000	1.5318380	0.0024200
1786.6000000	1.5318374	0.0024200
1791.6000000	1.5318369	0.0024200
1796.6000000	1.5318364	0.0024200
1801.6000000	1.5318359	0.0024200
1806.6000000	1.5318355	0.0024200
1811.6000000	1.5318350	0.0024200
1816.6000000	1.5318346	0.0024200
1821.6000000	1.5318341	0.0024200
1826.6000000	1.5318337	0.0024200
1831.6000000	1.5318333	0.0024200
1836.6000000	1.5318329	0.0024200
1841.6000000	1.5318325	0.0024200
1846.6000000	1.5318322	0.0024200
1851.6000000	1.5318318	0.0024200
1856.6000000	1.5318315	0.0024200
1861.6000000	1.5318311	0.0024200
1866.6000000	1.5318308	0.0024200
1871.6000000	1.5318305	0.0024200
1876.6000000	1.5318302	0.0024200
1881.6000000	1.5318298	0.0024200
1886.6000000	1.5318296	0.0024200
1891.6000000	1.5318293	0.0024200
1896.6000000	1.5318290	0.0024200
1901.6000000	1.5318287	0.0024200
1906.6000000	1.5318285	0.0024200
1911.6000000	1.5318282	0.0024200
1916.6000000	1.5318279	0.0024200
1921.6000000	1.5318277	0.0024200
1926.6000000	1.5318275	0.0024200
1931.6000000	1.5318272	0.0024200
1936.6000000	1.5318270	0.0024200
1941.6000000	1.5318268	0.0024200
1946.6000000	1.5318266	0.0024200
1951.6000000	1.5318264	0.0024200
1956.6000000	1.5318262	0.0024200
1961.6000000	1.5318260	0.0024200
1966.6000000	1.5318258	0.0024200
1971.6000000	1.5318256	0.0024200
1976.6000000	1.5318255	0.0024200
1981.6000000	1.5318253	0.0024200
1986.6000000	1.5318251	0.0024200
1991.6000000	1.5318250	0.0024200
1996.6000000	1.5318248	0.0024200
2001.6000000	1.5318247	0.0024200
2006.6000000	1.5318245	0.0024200
2011.6000000	1.5318244	0.0024200
2016.6000000	1.5318242	0.0024200
2021.6000000	1.5318241	0.0024200
2026.6000000	1.5318240	0.0024200
2031.6000000	1.5318238	0.0024200
2036.6000000	1.5318237	0.0024200
2041.6000000	1.5318236	0.0024200
2046.6000000	1.5318235	0.0024200
2051.6000000	1.5318234	0.0024200
2056.6000000	1.5318232	0.0024200
2061.6000000	1.5318231	0.0024200
2066.6000000	1.5318230	0.0024200
2071.6000000	1.5318229	0.0024200
2076.6000000	1.5318228	0.0024200
2081.6000000	1.5318227	0.0024200
2086.6000000	1.5318226	0.0024200
2091.6000000	1.5318226	0.0024200
2096.6000000	1.5318225	0.0024200
2101.6000000	1.5318224	0.0024200
2106.6000000	1.5318223	0.0024200
2111.6000000	1.5318222	0.0024200
2116.6000000	1.5318221	0.0024200
2121.6000000	1.5318221	0.0024200
2126.6000000	1.5318220	0.0024200
2131.6000000	1.5318219	0.0024200
2136.6000000	1.5318219	0.0024200
2141.6000000	1.5318218	0.0024200
2146.6000000	1.5318217	0.0024200
2151.6000000	1.5318217	0.0024200
2156.6000000	1.5318216	0.0024200
2161.6000000	1.5318215	0.0024200
2166.6000000	1.5318215	0.0024200
2171.6000000	1.5318214	0.0024200
2176.6000000	1.5318214	0.0024200
2181.6000000	1.5318213	0.0024200
2186.6000000	1.5318213	0.0024200
2191.6000000	1.5318212	0.0024200
2196.6000000	1.5318212	0.0024200
2201.6000000	1.5318211	0.0024200
2206.6000000	1.5318211	0.0024200
2211.6000000	1.5318210	0.0024200
2216.6000000	1.5318210	0.0024200
2221.6000000	1.5318209	0.0024200
2226.6000000	1.5318209	0.0024200
2231.6000000	1.5318208	0.0024200
2236.6000000	1.5318208	0.0024200
2241.6000000	1.5318208	0.0024200
2246.6000000	1.5318207	0.0024200
2251.6000000	1.5318207	0.0024200
2256.6000000	1.5318207	0.0024200
2261.6000000	1.5318206	0.0024200
2266.6000000	1.5318206	0.0024200
2271.6000000	1.5318206	0.0024200
2276.6000000	1.5318205	0.0024200
2281.6000000	1.5318205	0.0024200
2286.6000000	1.5318205	0.0024200
2291.6000000	1.5318204	0.0024200
2296.6000000	1.5318204	0.0024200
2301.6000000	1.5318204	0.0024200
2306.6000000	1.5318204	0.0024200
2311.6000000	1.5318203	0.0024200
2316.6000000	1.5318203	0.0024200
2321.6000000	1.5318203	0.0024200
2326.6000000	1.5318203	0.0024200
2331.6000000	1.5318202	0.0024200
2336.6000000	1.5318202	0.0024200
2341.6000000	1.5318202	0.0024200
2346.6000000	1.5318202	0.0024200
2351.6000000	1.5318202	0.0024200
2356.6000000	1.5318201	0.0024200
2361.6000000	1.5318201	0.0024200
2366.6000000	1.5318201	0.0024200
2371.6000000	1.5318201	0.0024200
2376.6000000	1.5318201	0.0024200
2381.6000000	1.5318201	0.0024200
2386.6000000	1.5318200	0.0024200
2391.6000000	1.5318200	0.0024200
2396.6000000	1.5318200	0.0024200
2401.6000000	1.5318200	0.0024200
2406.6000000	1.5318200	0.0024200
2411.6000000	1.5318200	0.0024200
2416.6000000	1.5318199	0.0024200
2421.6000000	1.5318199	0.0024200
2426.6000000	1.5318199	0.0024200
2431.6000000	1.5318199	0.0024200
2436.6000000	1.5318199	0.0024200
2441.6000000	1.5318199	0.0024200
2446.6000000	1.5318199	0.0024200
2451.6000000	1.5318199	0.0024200
2456.6000000	1.5318199	0.0024200
2461.6000000	1.5318198	0.0024200
2466.6000000	1.5318198	0.0024200
2471.6000000	1.5318198	0.0024200
2476.6000000	1.5318198	0.0024200
2481.6000000	1.5318198	0.0024200
2486.6000000	1.5318198	0.0024200
2491.6000000	1.5318198	0.0024200
2496.6000000	1.5318198	0.0024200
2501.6000000	1.5318198	0.0024200
2506.6000000	1.5318198	0.0024200
2511.6000000	1.5318198	0.0024200
2516.6000000	1.5318197	0.0024200
2521.6000000	1.5318197	0.0024200
2526.6000000	1.5318197	0.0024200
2531.6000000	1.5318197	0.0024200
2536.6000000	1.5318197	0.0024200
2541.6000000	1.5318197	0.0024200
2546.6000000	1.5318197	0.0024200
2551.6000000	1.5318197	0.0024200
2556.6000000	1.5318197	0.0024200
2561.6000000	1.5318197	0.0024200
2566.6000000	1.5318197	0.0024200
2571.6000000	1.5318197	0.0024200
2576.6000000	1.5318197	0.0024200
2581.6000000	1.5318197	0.0024200
2586.6000000	1.5318197	0.0024200
2591.6000000	1.5318197	0.0024200
2596.6000000	1.5318196	0.0024200
