1.304	1.621	0
1.306	1.621	0
1.308	1.621	0
1.31	1.621	0
1.312	1.621	0
1.314	1.621	0
1.316	1.621	0
1.318	1.621	0
1.32	1.621	0
1.322	1.621	0
1.324	1.621	0
1.326	1.621	0
1.328	1.621	0
1.33	1.621	0
1.332	1.621	0
1.334	1.621	0
1.336	1.621	0
1.338	1.621	0
1.34	1.621	0
1.342	1.621	0
1.344	1.621	0
1.346	1.621	0
1.348	1.621	0
1.35	1.621	0
1.352	1.621	0
1.354	1.621	0
1.356	1.621	0
1.358	1.621	0
1.36	1.621	0
1.362	1.621	0
1.364	1.621	0
1.366	1.621	0
1.368	1.621	0
1.37	1.621	0
1.372	1.621	0
1.374	1.621	0
1.376	1.621	0
1.378	1.621	0
1.38	1.621	0
1.382	1.621	0
1.384	1.621	0
1.386	1.621	0
1.388	1.621	0
1.39	1.621	0
1.392	1.621	0
1.394	1.621	0
1.396	1.621	0
1.398	1.621	0
1.4	1.621	0
1.402	1.621	0
1.404	1.621	0
1.406	1.621	0
1.408	1.621	0
1.41	1.621	0
1.412	1.621	0
1.414	1.621	0
1.416	1.621	0
1.418	1.621	0
1.42	1.621	0
1.422	1.621	0
1.424	1.621	0
1.426	1.621	0
1.428	1.621	0
1.43	1.621	0
1.432	1.621	0
1.434	1.621	0
1.436	1.621	0
1.438	1.621	0
1.44	1.621	0
1.442	1.621	0
1.444	1.621	0
1.446	1.621	0
1.448	1.621	0
1.45	1.621	0
1.452	1.621	0
1.454	1.621	0
1.456	1.621	0
1.458	1.621	0
1.46	1.621	0
1.462	1.621	0
1.464	1.621	0
1.466	1.621	0
1.468	1.621	0
1.47	1.621	0
1.472	1.621	0
1.474	1.621	0
1.476	1.621	0
1.478	1.621	0
1.48	1.621	0
1.482	1.621	0
1.484	1.621	0
1.486	1.621	0
1.488	1.621	0
1.49	1.621	0
1.492	1.621	0
1.494	1.621	0
1.496	1.621	0
1.498	1.621	0
1.5	1.621	0
1.502	1.621	0
1.504	1.621	0
1.506	1.621	0
1.508	1.621	0
1.51	1.621	0
1.512	1.621	0
1.514	1.621	0
1.516	1.621	0
