588.0	1.8210E+00	1.4934E+00	1.3403E+00
589.0	1.6240E+00	1.2894E+00	1.1582E+00
590.0	1.7218E+00	1.3709E+00	1.2316E+00
591.0	1.8090E+00	1.4662E+00	1.3171E+00
592.0	1.7880E+00	1.4354E+00	1.2900E+00
593.0	1.7920E+00	1.4561E+00	1.3086E+00
594.0	1.7890E+00	1.4491E+00	1.3029E+00
595.0	1.7780E+00	1.4308E+00	1.2870E+00
596.0	1.7960E+00	1.4745E+00	1.3260E+00
597.0	1.8060E+00	1.4788E+00	1.3303E+00
598.0	1.7720E+00	1.4607E+00	1.3142E+00
599.0	1.7640E+00	1.4606E+00	1.3145E+00
600.0	1.7700E+00	1.4753E+00	1.3278E+00
601.0	1.7420E+00	1.4579E+00	1.3123E+00
602.0	1.7150E+00	1.4360E+00	1.2928E+00
603.0	1.7490E+00	1.4664E+00	1.3205E+00
604.0	1.7790E+00	1.4921E+00	1.3439E+00
605.0	1.7730E+00	1.4895E+00	1.3418E+00
606.0	1.7580E+00	1.4822E+00	1.3353E+00
607.0	1.7620E+00	1.4911E+00	1.3434E+00
608.0	1.7510E+00	1.4862E+00	1.3392E+00
609.0	1.7340E+00	1.4749E+00	1.3292E+00
610.0	1.7240E+00	1.4686E+00	1.3237E+00
611.0	1.7120E+00	1.4611E+00	1.3170E+00
612.0	1.7360E+00	1.4831E+00	1.3370E+00
613.0	1.7100E+00	1.4621E+00	1.3182E+00
614.0	1.6550E+00	1.4176E+00	1.2783E+00
615.0	1.7120E+00	1.4697E+00	1.3254E+00
616.0	1.6640E+00	1.4310E+00	1.2906E+00
617.0	1.6410E+00	1.4128E+00	1.2744E+00
618.0	1.7020E+00	1.4664E+00	1.3228E+00
619.0	1.7090E+00	1.4733E+00	1.3292E+00
620.0	1.7110E+00	1.4739E+00	1.3299E+00
621.0	1.7240E+00	1.4802E+00	1.3359E+00
622.0	1.6784E+00	1.4269E+00	1.2882E+00
623.0	1.6820E+00	1.4165E+00	1.2793E+00
624.0	1.6670E+00	1.4118E+00	1.2751E+00
625.0	1.6440E+00	1.4026E+00	1.2667E+00
626.0	1.6400E+00	1.4012E+00	1.2655E+00
627.0	1.6930E+00	1.4417E+00	1.3022E+00
628.0	1.6930E+00	1.3631E+00	1.2328E+00
629.0	1.6870E+00	1.4114E+00	1.2758E+00
630.0	1.6650E+00	1.3924E+00	1.2589E+00
631.0	1.6590E+00	1.4161E+00	1.2799E+00
632.0	1.5901E+00	1.3638E+00	1.2327E+00
633.0	1.6740E+00	1.4508E+00	1.3110E+00
634.0	1.6370E+00	1.4284E+00	1.2907E+00
635.0	1.6520E+00	1.4458E+00	1.3065E+00
636.0	1.6093E+00	1.4128E+00	1.2768E+00
637.0	1.6610E+00	1.4610E+00	1.3204E+00
638.0	1.6650E+00	1.4707E+00	1.3292E+00
639.0	1.6530E+00	1.4646E+00	1.3238E+00
640.0	1.6130E+00	1.4340E+00	1.2962E+00
641.0	1.6100E+00	1.4348E+00	1.2970E+00
642.0	1.6090E+00	1.4376E+00	1.2995E+00
643.0	1.6250E+00	1.4525E+00	1.3130E+00
644.0	1.6140E+00	1.4462E+00	1.3074E+00
645.0	1.6270E+00	1.4567E+00	1.3170E+00
646.0	1.5910E+00	1.4150E+00	1.2797E+00
647.0	1.6060E+00	1.4086E+00	1.2744E+00
648.0	1.6020E+00	1.3952E+00	1.2625E+00
649.0	1.5510E+00	1.3519E+00	1.2234E+00
650.0	1.5260E+00	1.3594E+00	1.2299E+00
651.0	1.6130E+00	1.4447E+00	1.3071E+00
652.0	1.5910E+00	1.3871E+00	1.2558E+00
653.0	1.5980E+00	1.4311E+00	1.2950E+00
654.0	1.5750E+00	1.4153E+00	1.2807E+00
655.0	1.5230E+00	1.3499E+00	1.2220E+00
656.0	1.3233E+00	1.1851E+00	1.0727E+00
657.0	1.3840E+00	1.2393E+00	1.1218E+00
658.0	1.5390E+00	1.3855E+00	1.2540E+00
659.0	1.5420E+00	1.3905E+00	1.2586E+00
660.0	1.5580E+00	1.3992E+00	1.2668E+00
661.0	1.5660E+00	1.3933E+00	1.2618E+00
662.0	1.5710E+00	1.3819E+00	1.2518E+00
663.0	1.5630E+00	1.3844E+00	1.2539E+00
664.0	1.5540E+00	1.3967E+00	1.2647E+00
665.0	1.5670E+00	1.4214E+00	1.2871E+00
666.0	1.5550E+00	1.4203E+00	1.2860E+00
667.0	1.5354E+00	1.4102E+00	1.2767E+00
668.0	1.5348E+00	1.4150E+00	1.2810E+00
669.0	1.5580E+00	1.4394E+00	1.3032E+00
670.0	1.5340E+00	1.4196E+00	1.2853E+00
